Cognitive Distortion,Generated Story,Generative Model,Gemini Consistency,Gemini Accuracy,Gemini Fluency,Claude Consistency,Claude Accuracy,Claude Fluency
흑백 사고,"[여자/17세]  
---  
사육사가 되겠다고 결심했지만, 실패할까 두려워 계속 고민해요. 동물과 함께하는 거면 다른 직업은 의미가 없다고 생각해요. 그러니 선택이 틀리면 내 인생은 완전히 망할 거야.",GPT,2,3,2,2,2,3
흑백 사고,"[남자/16세]  
---  
내가 퀴즈에서 틀린 문제 하나 때문에 모두가 나를 바보라고 생각할 거라고 느꼈어. 어차피 나와 함께 공부하는 친구들은 나한테 실망할 거야. 그래서 그냥 친구들과 만나는 게 의미 없을 것 같아.",GPT,2,2,2,2,2,2
흑백 사고,"[남자/15]  
---  
학교 폭력이 나에게만 특별히 안 좋은 일이 생겼다고 생각해. 친구들 사이에서 내가 빼앗긴 것 같아. 나를 좋아하는 누군가가 없으면 모두 나를 싫어할 거라는 느낌이 계속 드는 게 너무 힘들어.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/17]  
---  
나는 항상 친구들에게 잘하지 않으면 소외당할까 두려워. 이러다 진정한 친구가 생기지 않으면 완전히 외로워질 것 같아. 결국 내가 좀 더 노력하지 않으면 모든 관계가 망할 거란 생각이 들어.",GPT,2,3,3,2,3,3
흑백 사고,"[여자/15]  
---  
시험을 망치면 모든 친구들이 나를 싫어할 것 같아. 공부를 열심히 했다고 해도 한 번의 실수로 완전 실패한 사람으로 낙인찍힐 거야. 완벽하지 않으면 아무 의미가 없잖아.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/16]  
---  
부모님의 싸움 소리를 듣는 건 정말 힘들어. 한 번 싸우면 분명히 앞으로도 계속 싸울 것 같고, 나는 가족이 이렇게 될 줄 몰랐어. 그냥 나한테 맞는 세상이 아닌 것 같아.",GPT,2,3,3,2,3,2
흑백 사고,"[여자/16]  
---  
다이어트를 시작했는데, 추워서 밖에 나가 운동할 수가 없네. 실내에서 할 수 있는 운동도 잘 될지 걱정이야. 만약 이걸 못하면 다이어트는 완전히 실패한 걸 거야.",GPT,2,2,2,3,3,3
흑백 사고,"[여자/17]  
---  
인문계 고2로서 검사 준비를 하려는데, 내가 준비가 부족하면 아무것도 이룰 수 없는 것 같아. 그러니 나는 아예 시도하지 않는 게 낫다고 생각해. 그냥 실패할 거니까.",GPT,2,3,2,2,3,2
흑백 사고,"[여자/15세]  
---  
중학교를 졸업했지만 고등학교에 복학하면 모두 나를 비웃겠지. 다시 시작하는 건 불가능해. 선생님이 늦었다고 하니, 그저 실패자로 남을 것만 같아. 너무 힘들어.",GPT,2,3,3,2,3,2
흑백 사고,"[여자/16]  
---  
내가 발표를 망쳤으니 모든 학생들이 나를 무능하다고 생각할 거야. 한 번의 실수로 완전히 실패한 느낌이 들어. 다음 발표는 아예 하지 말아야지, 아니면 더 망칠 것 같아.",GPT,2,2,3,2,2,2
흑백 사고,"[여자/16세]  
---  
수학 시험에서 점수가 낮았으니, 나는 앞으로도 절대 잘할 수 없을 거야. 친구들은 다 잘하는데, 나만 실패한 기분이 들어서 부끄럽고 외로워. 뭔가 하나 못하면 모두가 나를 싫어할 것 같아.",GPT,2,2,3,3,2,2
흑백 사고,"[여자/16]  
---  
내가 진로 상담을 받지 않으면 완전히 실패할 거야. 무료 검사는 쓸모없으니 꼭 유료로 가야 해. 그런 확실한 길이 없으면 그냥 허탕치고 끝일 거야. 살기 싫어.",GPT,2,2,2,2,3,2
흑백 사고,"[여자/16]  
---  
시험 성적이 나쁘면 엄마가 절대 좋아하지 않을 거야. 친구들이 나를 싫어할 것 같고, 학교생활은 이제 끝난 것 같아. 진짜 최악이야. 어떻게 해야 이 상황에서 벗어날 수 있을까?",GPT,2,3,2,2,3,2
흑백 사고,"[여자/15]  
---  
중학생인 나는, 친구와의 갈등이 이젠 절대 화해할 수 없는 일이라고 생각해. 만약 지금 용서를 구하지 않으면, 우리는 영원히 남이 될 거야. 이렇게 싸운 건 내 잘못인 것 같아.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/16세]  
---  
새로 사귄 친구와 계속 어울리지만, 그 친구의 단점이 보이기 시작해 힘들다. 이제는 같이 하는 게 스트레스로 느껴져. 좋거나 나쁘거나 나에겐 전혀 좋은 게 없다고 생각해.",GPT,2,3,3,2,3,2
흑백 사고,"[여자/17세]  
---  
머리색을 바꾸고 나서 친구들이 다 싫어할 것 같아. 내 머리가 이렇게 망가졌는데, 누가 나를 좋아하겠어? 만약 내 모습이 안 이쁘면 친구들이 나를 피할 거야.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/17]  
---  
조별 발표에서 실수를 하니까, 다들 내 실력에 실망했을 거야. 한 번의 실수로 모든 것이 망가진 느낌이야. 앞으로 발표를 안 하는 게 나을 것 같아, 아니면 아예 자신감을 잃겠지.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/17]  
---  
시험에서 떨어지면 나는 완전히 무능력한 사람일 거야. 친구들과의 관계가 꼬이면 다 나 때문이라고 여겨. 아무리 노력해도 결과가 좋지 않으면 결국 내가 실패한 여자라고 생각해.",GPT,2,2,3,2,2,2
흑백 사고,"[남자/15세]  
---  
키가 더 자라지 않으면 완전히 실망일 거야. 아무리 노력해도 170이 안 되면, 앞으로는 모든 일이 마음에 들지 않을 것 같아. 결국 나는 다 실패한 사람으로 남게 될 거야.",GPT,2,3,2,2,3,2
흑백 사고,"[여자/16]  
---  
그 친구와 다니지 않으면 친구가 하나도 없는 것 같아 슬퍼요. 모든 사람이 나를 싫어하는 것 같고, 도와줄 사람도 없을 거예요. 정말 혼자라면 절대 극복할 수 없을 것 같아요.",GPT,2,2,2,2,2,3
흑백 사고,"[여자/15]  
---  
특수학급 견학을 가야 해. 내가 일반학교에 다닌 적이 없으니, 이건 내 인생에서 최악의 상황이야. 잘못하면 친구들이 나를 이상하게 볼 거야. 완전히 실패한 것 같아.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/16세]  
---  
전단지 알바를 하기로 했는데, 동의서가 필요 없다고 하더라. 이게 잘못된 선택인 거 같아. 만약 나쁜 경험이 생기면, 내 인생은 완전히 망칠지도 몰라.",GPT,2,2,2,3,2,2
흑백 사고,"[여자/16세]  
---  
시험 준비가 안 된 나. 이번 성적이 나쁘면 완전히 무능력한 사람으로 남을 거야. 친구들은 다 잘할 것 같고, 나 혼자만 실패하는 것 같아. 정말 괴로워.",GPT,2,2,2,3,3,3
흑백 사고,"[여자/15세]  
---  
친구와 다툰 후, 사과했지만 상대방이 받아주지 않아요. 나만 혼자 노력하는 느낌이 들어요. 이 상황이 끝내면 모든 친구가 나를 싫어할 것 같아요. 친구 관계는 더 이상 나아질 수 없을 것 같아요.",GPT,2,2,3,2,3,2
흑백 사고,"[여자/17]  
---  
패션에디터가 되기 위해 노력하는데, 디자인 학원에 다니지 않으면 꿈을 이룰 수 없을 것 같아. 만약 어떤 실수를 하면, 나는 절대 성공하지 못할 거라는 생각이 자꾸 드는 게 걱정이야.",GPT,2,2,3,2,3,3
흑백 사고,"[여자/17세]  
---  
항상 친구들 사이에서 웃고 있지만, 만약 한 사람에게 무시 당하면 모든 친구들이 나를 싫어한다고 생각해. 이렇게 나만 외로운 거면, 아예 친구 없이 지내는 게 더 낫겠다고 느껴.",GPT,2,3,2,2,3,3
흑백 사고,"[남자/16]  
---  
시험에서 떨어지면 모든 게 끝날 거라 생각해. 친구들도 나를 무시할 것 같고, 부모님은 실망하겠지. 잘하려고 하는데 마음만 급해져서 스트레스가 쌓여간다. 무기력해져.",GPT,2,2,3,2,2,3
흑백 사고,"[남자/17]  
---  
이번에도 아빠에게 혼났어요. 공부를 잘 못하면 나는 실패한 사람인 것 같아요. 아빠는 항상 나를 강압적으로 다루죠. 차라리 공부 잘하는 다른 친구처럼 되고 싶어요. 그게 아니라면, 아예 포기하고 싶습니다.",GPT,2,3,2,2,3,3
흑백 사고,"[여자/15세]  
---  
내 단짝 친구가 나를 외면해. 내가 뭘 잘못했겠지? 아예 친구가 없을 거야. 나중에 학교에서 혼자 남는 건 싫어. 이 상황이 계속되면 완전히 고립될 것 같아.",GPT,2,2,2,2,2,2
흑백 사고,"[남자/17세]  
---  
여자친구와 정말 잘 지내지만, 만약 그 남자와 나눈 대화가 깊어지면 나는 완전히 배신당한 느낌이 들겠지. 그럴 바엔 아예 그 친구와의 사이를 끊는 게 낫겠다고 생각해.",GPT,2,2,2,2,2,3
흑백 사고,"[여자/15]  
---  
한 친구가 내 물건을 계속 망가뜨려. 내가 이 상황을 해결하지 못하면, 결국 학교에서 아무도 나를 따르지 않을 거야. 모든 친구가 나를 싫어할 거라고 생각하면 너무 괴로워.",GPT,2,3,3,2,2,2
흑백 사고,"[여자/15세]  
---  
푸드스타일리스트가 되려면 요리를 완벽하게 잘해야 해. 만약 이번 대회에서 떨어지면, 아마 꿈이 없어진다고 생각해. 모두가 저를 실패자로 바라볼 것 같아, 그러니까 더 이상 시도할 이유가 없어.",GPT,2,2,2,2,2,2
흑백 사고,"[남자/16세]  
---  
수업 중 발표했는데 친구가 웃지 않더라구요. 그런 걸 보면, 나를 완전히 싫어하는 것 같아. 친구 관계는 다 불행할 거고, 나는 혼자 남을 것밖에 없어.",GPT,2,2,2,2,3,2
흑백 사고,"[남자/18]  
---  
친구들이 내 생일 파티에 안 오면, 나는 정말 외로운 사람이라 생각해. 아무도 나를 좋아하지 않는 것 같고, 그냥 나 혼자만 불행할 거야. 이런 상황은 절대 바뀌지 않을 거야.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/16]  
---  
방송부에서 친한 친구와 다른 친구가 함께하는 모습을 보니, 나는 이젠 혼자인 것 같아. 내가 친구를 잘못 사귀었네요. 한 번의 실수로 모든 게 망가진 것 같아, 그래서 너무 우울해.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/16세]  
---  
어제 독서실에서 친구와 함께 하기로 했는데, 깜빡하고 혼자 갔어요. 친구가 화를 냈어요. 나만 안 가면 모두 나를 싫어할 것 같아 너무 무섭고, 이제는 누굴 믿어야 할지 모르겠어요.",GPT,2,2,3,2,3,3
흑백 사고,"[남자/17]  
---  
시험 하나에 떨어지면 모든 게 끝인 것 같아. 내가 이렇게 준비했으니, 결과가 좋지 않다면 난 완전히 실패자일 거야. 나의 노력이 아무 의미가 없게 될까 두려워.",GPT,2,2,3,2,2,3
흑백 사고,"[남자/17]  
---  
나는 친구들과의 관계가 괜찮아 보이지만, 조금만 무시당하면 나를 소외시키는 것 같아. 만약 그들이 나를 안 좋아하면, 나에게 남는 건 고독뿐일 거야. 진짜 친구는 나에게 없겠지.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/15]  
---  
새로 전학 온 친구는 처음엔 친절했지만, 시간이 지나자 장난이 과해지고 폭력적으로 변했어요. 이제 저와 친구들은 그와 가까이 지내는 걸 후회해요. 모든 친구가 다 내 곁에 없을 것 같거든요.",GPT,2,2,3,3,3,2
흑백 사고,"[여자/16세]  
---  
반 친구들이 나를 무시하면, 모두가 나를 싫어하는 것 같아. 그럴 때마다 나는 완전히 외로운 사람이라고 느껴. 단 한 명의 무관심이 내 세계를 뒤엎는 것 같아.",GPT,2,2,3,2,2,2
흑백 사고,"[남자/15]  
---  
친구가 제 잃어버린 물건을 가져갔다고 확신해요. 그가 끔찍한 범죄자처럼 느껴지고, 이제 더 이상 믿을 수 없을 것 같아요. 결국 모두 나를 배신한 것만 같아 충격이 가시지 않네요.",GPT,2,3,3,3,3,3
흑백 사고,"[여자/15]  
---  
새로운 친구가 없으면 아예 친구가 없는 것과 같을 거야. 함께 다니는 두 명이 나를 정말로 좋아하는지도 의문이야. 다른 친구들은 나를 싫어할 거라는 생각이 자꾸 드는 걸.",GPT,2,3,2,2,3,2
흑백 사고,"[여자/15]  
---  
체육 수업에서 내가 한 번 넘어졌어요. 그러니까 나는 운동을 절대 잘하지 못할 거고, 나머지 수업에서도 모든 것이 실패할 거라 생각해요. 나보다 잘하는 친구들만 보이네요.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/15세]  
---  
학원에서 한 번 틀린 문제 때문에 난 수학이 아예 안 될 것 같아요. 친구들은 잘하는데, 나는 매번 실패하니 나는 아예 수학을 포기해야만 해요. 나한테는 아무런 희망도 없어요.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/15세]  
---  
내 친구가 늘 침착하니까, 나는 늘 내가 다 부정적으로 생각하는 것 같아. 나만 흥분하고 짜증내는 것 같아서, 잘 지내고 싶은데 실패할까 봐 두렵고, 그럼 모두 나를 싫어할 거야.",GPT,2,3,3,2,2,2
흑백 사고,"[여자/16세]  
---  
친구들이 나를 찬사하는데, 생각해보면 참석한 날 실수 한 것만 떠올려. 그래서 이번 발표도 망쳤고, 이제 언제나 나를 비난할 거야. 그럼 다른 친구들도 나를 싫어할 거야.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/16세]  
---  
퀴즈에서 틀리면 완전히 머리가 나쁜 거야. 무슨 의미가 있겠어? 그냥 나 혼자 뭘 해도 안 될 거 같아. 모두가 날 판단할 텐데, 이런 상황에서 딱히 잘할 수 있는 건 없어.",GPT,2,2,2,2,2,2
흑백 사고,"[남자/16]  
---  
수업시간에 발표를 망쳤어요. 이제 친구들은 절 절대 믿지 않을 거예요. 시험도 잘 못 보겠죠. 내 대화 능력은 완전 형편없고, 아무도 저를 지지하지 않을 것 같아요. 완전히 실패한 기분이에요.",GPT,2,2,2,2,2,2
흑백 사고,"[여자/15세]  
---  
나는 공연 준비를 하는데 실수가 많아. 한 번 못하면 끝장인 것 같아. 친구들은 모두 잘하는데 나만 못하면 누구도 나를 부르지 않을 거라고 생각해. 나는 완전히 실패자야.",GPT,2,2,2,2,3,2
흑백 사고,"[여자/15세]  
---  
시험에서 한 문제 틀렸으니, 나는 이제 모두에게 무능력하게 보이겠지. 친구들도 나를 더 이상 신뢰하지 않을 걸. 그냥 최악의 상황만 상상하게 돼. 앞으로 학교 생활이 힘들 것 같아.",GPT,2,2,3,2,2,2
흑백 사고,"[여자/15세]  
---  
교복 와이셔츠에 땀 자국이 생겼는데, 완전히 엉망이 되었어. 만약 이걸 지우지 못하면, 친구들이 나를 이상하게 볼 거야. 나는 한 번의 실수로 모두에게 나쁜 인상을 줄 것 같아.",GPT,2,2,2,3,3,3
흑백 사고,"[여자/17세]  
---  
수업에서 단 한 번 틀린 문제 때문에 내가 아무것도 모른다고 생각하게 된다. 반 친구들은 다 잘하는데, 나는 완전히 뒤처진 것처럼 느껴지니, 이런 나로는 대학도 힘들겠지.",GPT,2,2,3,2,2,2
흑백 사고,"[여자/16세]  
---  
친구들과 함께하는 것이 항상 즐거운 건 아니야. 만약 한 번의 실패가 있다면, 앞으로 모든 만남도 나에게 고통만 줄 거야. 누가 나를 좋아할까? 나 같은 존재는 그냥 불행한 존재일 뿐이야.",GPT,2,2,2,2,2,2
흑백 사고,"[남자/16]  
---  
가출을 결심했어. 집에 돌아가면 완전히 실패한 아들이 될 것 같아. 부모님의 실망감을 생각하면, 이미 내 인생은 끝난 거야. 다른 곳에서 지내도 모든 게 나쁘기만 할 거야.",GPT,2,2,2,2,3,2
흑백 사고,"[여자/15세]  
---  
어제 시험을 망쳤다. 이제 나는 학업에 실패한 사람인가 봐. 친구들은 나를 다 무시할 거고, 부모님도 실망할 거야. 다 끝난 것 같아. 앞으로 잘할 수 있을지 걱정뿐이다.",GPT,2,2,2,2,2,2
흑백 사고,"[남자/18세]  
---  
오늘 짝꿍이 스타킹을 자랑했어. 이젠 바지는 필요 없다고; 이런 방식으로는 따뜻하지 않다고 생각했는데, 왜 이걸 바라보고만 있지? 이젠 모든 게 엉망인 것 같아, 친구들도 나를 이렇게 생각할 거야.",GPT,2,2,2,2,3,2
흑백 사고,"[여자/15세]  
---  
체육 시간에 축구를 했어요. 제가 실수해서 골을 넣지 못했거든요. 그래서 전 축구를 못하는구나 생각했어요. 친구들이 저를 응원해도, 한 번의 실패가 전혀 도움이 안 되는 것 같았어요.",GPT,2,2,3,2,2,3
